cid,cntry,dwh_create_date
AW00022485,France,2024-12-30 14:06:37.1400000
AW00022486,Germany,2024-12-30 14:06:37.1400000
AW00022487,France,2024-12-30 14:06:37.1400000
AW00022488,Germany,2024-12-30 14:06:37.1400000
AW00022489,France,2024-12-30 14:06:37.1400000
AW00022490,France,2024-12-30 14:06:37.1400000
AW00022491,Germany,2024-12-30 14:06:37.1400000
AW00022492,Germany,2024-12-30 14:06:37.1400000
AW00022493,Germany,2024-12-30 14:06:37.1400000
AW00022494,Germany,2024-12-30 14:06:37.1400000
AW00022495,France,2024-12-30 14:06:37.1400000
AW00022496,United Kingdom,2024-12-30 14:06:37.1400000
AW00022497,Germany,2024-12-30 14:06:37.1400000
AW00022498,France,2024-12-30 14:06:37.1400000
AW00022499,France,2024-12-30 14:06:37.1400000
AW00022500,France,2024-12-30 14:06:37.1400000
AW00022501,France,2024-12-30 14:06:37.1400000
AW00022502,United Kingdom,2024-12-30 14:06:37.1400000
AW00022503,United Kingdom,2024-12-30 14:06:37.1400000
AW00022504,United Kingdom,2024-12-30 14:06:37.1400000
AW00022505,United Kingdom,2024-12-30 14:06:37.1400000
AW00022506,Germany,2024-12-30 14:06:37.1400000
AW00022507,Germany,2024-12-30 14:06:37.1400000
AW00022508,Germany,2024-12-30 14:06:37.1400000
AW00022509,Germany,2024-12-30 14:06:37.1400000
AW00022510,United Kingdom,2024-12-30 14:06:37.1400000
AW00022511,France,2024-12-30 14:06:37.1400000
AW00022512,France,2024-12-30 14:06:37.1400000
AW00022513,France,2024-12-30 14:06:37.1400000
AW00022514,Germany,2024-12-30 14:06:37.1400000
AW00022515,France,2024-12-30 14:06:37.1400000
AW00022516,Germany,2024-12-30 14:06:37.1400000
AW00022517,Germany,2024-12-30 14:06:37.1400000
AW00022518,United Kingdom,2024-12-30 14:06:37.1400000
AW00022519,Germany,2024-12-30 14:06:37.1400000
AW00022520,United Kingdom,2024-12-30 14:06:37.1400000
AW00022521,Germany,2024-12-30 14:06:37.1400000
AW00022522,Germany,2024-12-30 14:06:37.1400000
AW00022523,Germany,2024-12-30 14:06:37.1400000
AW00022524,France,2024-12-30 14:06:37.1400000
AW00022525,Germany,2024-12-30 14:06:37.1400000
AW00022526,United Kingdom,2024-12-30 14:06:37.1400000
AW00022527,France,2024-12-30 14:06:37.1400000
AW00022528,United Kingdom,2024-12-30 14:06:37.1400000
AW00022529,France,2024-12-30 14:06:37.1400000
AW00022530,United Kingdom,2024-12-30 14:06:37.1400000
AW00022531,France,2024-12-30 14:06:37.1400000
AW00022532,United Kingdom,2024-12-30 14:06:37.1400000
AW00022533,Germany,2024-12-30 14:06:37.1400000
AW00022534,France,2024-12-30 14:06:37.1400000
AW00022535,United Kingdom,2024-12-30 14:06:37.1400000
AW00022536,United Kingdom,2024-12-30 14:06:37.1400000
AW00022537,Germany,2024-12-30 14:06:37.1400000
AW00022538,France,2024-12-30 14:06:37.1400000
AW00022539,United Kingdom,2024-12-30 14:06:37.1400000
AW00022540,United Kingdom,2024-12-30 14:06:37.1400000
AW00022541,Germany,2024-12-30 14:06:37.1400000
AW00022542,France,2024-12-30 14:06:37.1400000
AW00022543,United States,2024-12-30 14:06:37.1400000
AW00022544,Canada,2024-12-30 14:06:37.1400000
AW00022545,Canada,2024-12-30 14:06:37.1400000
AW00022546,United States,2024-12-30 14:06:37.1400000
AW00022547,United States,2024-12-30 14:06:37.1400000
AW00022548,United States,2024-12-30 14:06:37.1400000
AW00022549,United States,2024-12-30 14:06:37.1400000
AW00022550,United Kingdom,2024-12-30 14:06:37.1400000
AW00022551,Germany,2024-12-30 14:06:37.1400000
AW00022552,France,2024-12-30 14:06:37.1400000
AW00022553,United Kingdom,2024-12-30 14:06:37.1400000
AW00022554,United Kingdom,2024-12-30 14:06:37.1400000
AW00022555,France,2024-12-30 14:06:37.1400000
AW00022556,France,2024-12-30 14:06:37.1400000
AW00022557,United Kingdom,2024-12-30 14:06:37.1400000
AW00022558,United Kingdom,2024-12-30 14:06:37.1400000
AW00022559,United Kingdom,2024-12-30 14:06:37.1400000
AW00022560,United Kingdom,2024-12-30 14:06:37.1400000
AW00022561,France,2024-12-30 14:06:37.1400000
AW00022562,France,2024-12-30 14:06:37.1400000
AW00022563,Germany,2024-12-30 14:06:37.1400000
AW00022564,United Kingdom,2024-12-30 14:06:37.1400000
AW00022565,Germany,2024-12-30 14:06:37.1400000
AW00022566,United Kingdom,2024-12-30 14:06:37.1400000
AW00022567,France,2024-12-30 14:06:37.1400000
AW00022568,Germany,2024-12-30 14:06:37.1400000
AW00022569,United Kingdom,2024-12-30 14:06:37.1400000
AW00022570,United Kingdom,2024-12-30 14:06:37.1400000
AW00022571,Australia,2024-12-30 14:06:37.1400000
AW00022572,Australia,2024-12-30 14:06:37.1400000
AW00022573,Australia,2024-12-30 14:06:37.1400000
AW00022574,Australia,2024-12-30 14:06:37.1400000
AW00022575,Australia,2024-12-30 14:06:37.1400000
AW00022576,Australia,2024-12-30 14:06:37.1400000
AW00022577,Australia,2024-12-30 14:06:37.1400000
AW00022578,Australia,2024-12-30 14:06:37.1400000
AW00022579,Australia,2024-12-30 14:06:37.1400000
AW00022580,Australia,2024-12-30 14:06:37.1400000
AW00022581,Australia,2024-12-30 14:06:37.1400000
AW00022582,Australia,2024-12-30 14:06:37.1400000
AW00022583,Australia,2024-12-30 14:06:37.1400000
AW00022584,France,2024-12-30 14:06:37.1400000
AW00022585,Germany,2024-12-30 14:06:37.1400000
AW00022586,United Kingdom,2024-12-30 14:06:37.1400000
AW00022587,Germany,2024-12-30 14:06:37.1400000
AW00022588,United Kingdom,2024-12-30 14:06:37.1400000
AW00022589,United Kingdom,2024-12-30 14:06:37.1400000
AW00022590,Germany,2024-12-30 14:06:37.1400000
AW00022591,Germany,2024-12-30 14:06:37.1400000
AW00022592,United Kingdom,2024-12-30 14:06:37.1400000
AW00022593,France,2024-12-30 14:06:37.1400000
AW00022594,United Kingdom,2024-12-30 14:06:37.1400000
AW00022595,France,2024-12-30 14:06:37.1400000
AW00022596,United Kingdom,2024-12-30 14:06:37.1400000
AW00022597,Germany,2024-12-30 14:06:37.1400000
AW00022598,Germany,2024-12-30 14:06:37.1400000
AW00022599,United Kingdom,2024-12-30 14:06:37.1400000
AW00022600,United Kingdom,2024-12-30 14:06:37.1400000
AW00022601,France,2024-12-30 14:06:37.1400000
AW00022602,United Kingdom,2024-12-30 14:06:37.1400000
AW00022603,France,2024-12-30 14:06:37.1400000
AW00022604,United Kingdom,2024-12-30 14:06:37.1400000
AW00022605,United Kingdom,2024-12-30 14:06:37.1400000
AW00022606,Germany,2024-12-30 14:06:37.1400000
AW00022607,Germany,2024-12-30 14:06:37.1400000
AW00022608,United Kingdom,2024-12-30 14:06:37.1400000
AW00022609,Germany,2024-12-30 14:06:37.1400000
AW00022610,Germany,2024-12-30 14:06:37.1400000
AW00022611,United Kingdom,2024-12-30 14:06:37.1400000
AW00022612,France,2024-12-30 14:06:37.1400000
AW00022613,United Kingdom,2024-12-30 14:06:37.1400000
AW00022614,United Kingdom,2024-12-30 14:06:37.1400000
AW00022615,Germany,2024-12-30 14:06:37.1400000
AW00022616,United Kingdom,2024-12-30 14:06:37.1400000
AW00022617,Germany,2024-12-30 14:06:37.1400000
AW00022618,United Kingdom,2024-12-30 14:06:37.1400000
AW00022619,Germany,2024-12-30 14:06:37.1400000
AW00022620,Germany,2024-12-30 14:06:37.1400000
AW00022621,Germany,2024-12-30 14:06:37.1400000
AW00022622,United Kingdom,2024-12-30 14:06:37.1400000
AW00022623,Germany,2024-12-30 14:06:37.1400000
AW00022624,France,2024-12-30 14:06:37.1400000
AW00022625,France,2024-12-30 14:06:37.1400000
AW00022626,France,2024-12-30 14:06:37.1400000
AW00022627,Germany,2024-12-30 14:06:37.1400000
AW00022628,Germany,2024-12-30 14:06:37.1400000
AW00022629,United Kingdom,2024-12-30 14:06:37.1400000
AW00022630,United Kingdom,2024-12-30 14:06:37.1400000
AW00022631,United Kingdom,2024-12-30 14:06:37.1400000
AW00022632,France,2024-12-30 14:06:37.1400000
AW00022633,Germany,2024-12-30 14:06:37.1400000
AW00022634,United Kingdom,2024-12-30 14:06:37.1400000
AW00022635,United Kingdom,2024-12-30 14:06:37.1400000
AW00022636,United Kingdom,2024-12-30 14:06:37.1400000
AW00022637,United Kingdom,2024-12-30 14:06:37.1400000
AW00022638,Germany,2024-12-30 14:06:37.1400000
AW00022639,United Kingdom,2024-12-30 14:06:37.1400000
AW00022640,United Kingdom,2024-12-30 14:06:37.1400000
AW00022641,France,2024-12-30 14:06:37.1400000
AW00022642,United Kingdom,2024-12-30 14:06:37.1400000
AW00022643,United Kingdom,2024-12-30 14:06:37.1400000
AW00022644,Germany,2024-12-30 14:06:37.1400000
AW00022645,France,2024-12-30 14:06:37.1400000
AW00022646,United Kingdom,2024-12-30 14:06:37.1400000
AW00022647,France,2024-12-30 14:06:37.1400000
AW00022648,France,2024-12-30 14:06:37.1400000
AW00022649,France,2024-12-30 14:06:37.1400000
AW00022650,Germany,2024-12-30 14:06:37.1400000
AW00022651,France,2024-12-30 14:06:37.1400000
AW00022652,Germany,2024-12-30 14:06:37.1400000
AW00022653,United Kingdom,2024-12-30 14:06:37.1400000
AW00022654,France,2024-12-30 14:06:37.1400000
AW00022655,Germany,2024-12-30 14:06:37.1400000
AW00022656,United Kingdom,2024-12-30 14:06:37.1400000
AW00022657,United Kingdom,2024-12-30 14:06:37.1400000
AW00022658,France,2024-12-30 14:06:37.1400000
AW00022659,Germany,2024-12-30 14:06:37.1400000
AW00022660,Germany,2024-12-30 14:06:37.1400000
AW00022661,France,2024-12-30 14:06:37.1400000
AW00022662,United Kingdom,2024-12-30 14:06:37.1400000
AW00022663,France,2024-12-30 14:06:37.1400000
AW00022664,France,2024-12-30 14:06:37.1400000
AW00022665,Germany,2024-12-30 14:06:37.1400000
AW00022666,Germany,2024-12-30 14:06:37.1400000
AW00022667,United Kingdom,2024-12-30 14:06:37.1400000
AW00022668,United Kingdom,2024-12-30 14:06:37.1400000
AW00022669,United Kingdom,2024-12-30 14:06:37.1400000
AW00022670,United Kingdom,2024-12-30 14:06:37.1400000
AW00022671,United Kingdom,2024-12-30 14:06:37.1400000
AW00022672,United Kingdom,2024-12-30 14:06:37.1400000
AW00022673,France,2024-12-30 14:06:37.1400000
AW00022674,Germany,2024-12-30 14:06:37.1400000
AW00022675,France,2024-12-30 14:06:37.1400000
AW00022676,France,2024-12-30 14:06:37.1400000
AW00022677,Germany,2024-12-30 14:06:37.1400000
AW00022678,Germany,2024-12-30 14:06:37.1400000
AW00022679,Germany,2024-12-30 14:06:37.1400000
AW00022680,Germany,2024-12-30 14:06:37.1400000
AW00022681,France,2024-12-30 14:06:37.1400000
AW00022682,France,2024-12-30 14:06:37.1400000
AW00022683,France,2024-12-30 14:06:37.1400000
AW00022684,Germany,2024-12-30 14:06:37.1400000
AW00022685,Germany,2024-12-30 14:06:37.1400000
AW00022686,United Kingdom,2024-12-30 14:06:37.1400000
AW00022687,United Kingdom,2024-12-30 14:06:37.1400000
AW00022688,Germany,2024-12-30 14:06:37.1400000
AW00022689,France,2024-12-30 14:06:37.1400000
AW00022690,France,2024-12-30 14:06:37.1400000
AW00022691,France,2024-12-30 14:06:37.1400000
AW00022692,France,2024-12-30 14:06:37.1400000
AW00022693,France,2024-12-30 14:06:37.1400000
AW00022694,Germany,2024-12-30 14:06:37.1400000
AW00022695,United Kingdom,2024-12-30 14:06:37.1400000
AW00022696,France,2024-12-30 14:06:37.1400000
AW00022697,France,2024-12-30 14:06:37.1400000
AW00022698,France,2024-12-30 14:06:37.1400000
AW00022699,Germany,2024-12-30 14:06:37.1400000
AW00022700,Germany,2024-12-30 14:06:37.1400000
AW00022701,Germany,2024-12-30 14:06:37.1400000
AW00022702,France,2024-12-30 14:06:37.1400000
AW00022703,France,2024-12-30 14:06:37.1400000
AW00022704,France,2024-12-30 14:06:37.1400000
AW00022705,Germany,2024-12-30 14:06:37.1400000
AW00022706,Germany,2024-12-30 14:06:37.1400000
AW00022707,Germany,2024-12-30 14:06:37.1400000
AW00022708,France,2024-12-30 14:06:37.1400000
AW00022709,France,2024-12-30 14:06:37.1400000
AW00022710,Germany,2024-12-30 14:06:37.1400000
AW00022711,Germany,2024-12-30 14:06:37.1400000
AW00022712,France,2024-12-30 14:06:37.1400000
AW00022713,Canada,2024-12-30 14:06:37.1400000
AW00022714,Canada,2024-12-30 14:06:37.1400000
AW00022715,Canada,2024-12-30 14:06:37.1400000
AW00022716,United States,2024-12-30 14:06:37.1400000
AW00022717,United States,2024-12-30 14:06:37.1400000
AW00022718,United States,2024-12-30 14:06:37.1400000
AW00022719,United States,2024-12-30 14:06:37.1400000
AW00022720,United States,2024-12-30 14:06:37.1400000
AW00022721,United States,2024-12-30 14:06:37.1400000
AW00022722,United States,2024-12-30 14:06:37.1400000
AW00022723,United States,2024-12-30 14:06:37.1400000
AW00022724,United States,2024-12-30 14:06:37.1400000
AW00022725,United States,2024-12-30 14:06:37.1400000
AW00022726,United States,2024-12-30 14:06:37.1400000
AW00022727,United States,2024-12-30 14:06:37.1400000
AW00022728,Canada,2024-12-30 14:06:37.1400000
AW00022729,United States,2024-12-30 14:06:37.1400000
AW00022730,Canada,2024-12-30 14:06:37.1400000
AW00022731,United States,2024-12-30 14:06:37.1400000
AW00022732,Canada,2024-12-30 14:06:37.1400000
AW00022733,United States,2024-12-30 14:06:37.1400000
AW00022734,United States,2024-12-30 14:06:37.1400000
AW00022735,United States,2024-12-30 14:06:37.1400000
AW00022736,United States,2024-12-30 14:06:37.1400000
AW00022737,United States,2024-12-30 14:06:37.1400000
AW00022738,United States,2024-12-30 14:06:37.1400000
AW00022739,Canada,2024-12-30 14:06:37.1400000
AW00022740,United States,2024-12-30 14:06:37.1400000
AW00022741,United States,2024-12-30 14:06:37.1400000
AW00022742,United States,2024-12-30 14:06:37.1400000
AW00022743,United States,2024-12-30 14:06:37.1400000
AW00022744,United States,2024-12-30 14:06:37.1400000
AW00022745,United States,2024-12-30 14:06:37.1400000
AW00022746,United States,2024-12-30 14:06:37.1400000
AW00022747,United States,2024-12-30 14:06:37.1400000
AW00022748,Canada,2024-12-30 14:06:37.1400000
AW00022749,United States,2024-12-30 14:06:37.1400000
AW00022750,United States,2024-12-30 14:06:37.1400000
AW00022751,United States,2024-12-30 14:06:37.1400000
AW00022752,United States,2024-12-30 14:06:37.1400000
AW00022753,United States,2024-12-30 14:06:37.1400000
AW00022754,United States,2024-12-30 14:06:37.1400000
AW00022755,Canada,2024-12-30 14:06:37.1400000
AW00022756,United States,2024-12-30 14:06:37.1400000
AW00022757,United States,2024-12-30 14:06:37.1400000
AW00022758,United States,2024-12-30 14:06:37.1400000
AW00022759,United States,2024-12-30 14:06:37.1400000
AW00022760,United States,2024-12-30 14:06:37.1400000
AW00022761,United States,2024-12-30 14:06:37.1400000
AW00022762,United States,2024-12-30 14:06:37.1400000
AW00022763,United States,2024-12-30 14:06:37.1400000
AW00022764,United States,2024-12-30 14:06:37.1400000
AW00022765,Canada,2024-12-30 14:06:37.1400000
AW00022766,United States,2024-12-30 14:06:37.1400000
AW00022767,United States,2024-12-30 14:06:37.1400000
AW00022768,United States,2024-12-30 14:06:37.1400000
AW00022769,United States,2024-12-30 14:06:37.1400000
AW00022770,United States,2024-12-30 14:06:37.1400000
AW00022771,Canada,2024-12-30 14:06:37.1400000
AW00022772,Canada,2024-12-30 14:06:37.1400000
AW00022773,United States,2024-12-30 14:06:37.1400000
AW00022774,United States,2024-12-30 14:06:37.1400000
AW00022775,United States,2024-12-30 14:06:37.1400000
AW00022776,United States,2024-12-30 14:06:37.1400000
AW00022777,United States,2024-12-30 14:06:37.1400000
AW00022778,United States,2024-12-30 14:06:37.1400000
AW00022779,United States,2024-12-30 14:06:37.1400000
AW00022780,United States,2024-12-30 14:06:37.1400000
AW00022781,United States,2024-12-30 14:06:37.1400000
AW00022782,United States,2024-12-30 14:06:37.1400000
AW00022783,United States,2024-12-30 14:06:37.1400000
AW00022784,United States,2024-12-30 14:06:37.1400000
AW00022785,Canada,2024-12-30 14:06:37.1400000
AW00022786,United States,2024-12-30 14:06:37.1400000
AW00022787,United States,2024-12-30 14:06:37.1400000
AW00022788,United States,2024-12-30 14:06:37.1400000
AW00022789,United States,2024-12-30 14:06:37.1400000
AW00022790,United States,2024-12-30 14:06:37.1400000
AW00022791,United States,2024-12-30 14:06:37.1400000
AW00022792,United States,2024-12-30 14:06:37.1400000
AW00022793,United States,2024-12-30 14:06:37.1400000
AW00022794,United Kingdom,2024-12-30 14:06:37.1400000
AW00022795,France,2024-12-30 14:06:37.1400000
AW00022796,France,2024-12-30 14:06:37.1400000
AW00022797,Germany,2024-12-30 14:06:37.1400000
AW00022798,United Kingdom,2024-12-30 14:06:37.1400000
AW00022799,United Kingdom,2024-12-30 14:06:37.1400000
AW00022800,France,2024-12-30 14:06:37.1400000
AW00022801,Germany,2024-12-30 14:06:37.1400000
AW00022802,Germany,2024-12-30 14:06:37.1400000
AW00022803,Germany,2024-12-30 14:06:37.1400000
AW00022804,Germany,2024-12-30 14:06:37.1400000
AW00022805,Germany,2024-12-30 14:06:37.1400000
AW00022806,Germany,2024-12-30 14:06:37.1400000
AW00022807,United Kingdom,2024-12-30 14:06:37.1400000
AW00022808,United Kingdom,2024-12-30 14:06:37.1400000
AW00022809,Germany,2024-12-30 14:06:37.1400000
AW00022810,Germany,2024-12-30 14:06:37.1400000
AW00022811,United Kingdom,2024-12-30 14:06:37.1400000
AW00022812,United Kingdom,2024-12-30 14:06:37.1400000
AW00022813,United Kingdom,2024-12-30 14:06:37.1400000
AW00022814,France,2024-12-30 14:06:37.1400000
AW00022815,Germany,2024-12-30 14:06:37.1400000
AW00022816,Germany,2024-12-30 14:06:37.1400000
AW00022817,Germany,2024-12-30 14:06:37.1400000
AW00022818,United Kingdom,2024-12-30 14:06:37.1400000
AW00022819,United Kingdom,2024-12-30 14:06:37.1400000
AW00022820,France,2024-12-30 14:06:37.1400000
AW00022821,Germany,2024-12-30 14:06:37.1400000
AW00022822,United Kingdom,2024-12-30 14:06:37.1400000
AW00022823,United Kingdom,2024-12-30 14:06:37.1400000
AW00022824,France,2024-12-30 14:06:37.1400000
AW00022825,United Kingdom,2024-12-30 14:06:37.1400000
AW00022826,United Kingdom,2024-12-30 14:06:37.1400000
AW00022827,France,2024-12-30 14:06:37.1400000
AW00022828,United Kingdom,2024-12-30 14:06:37.1400000
AW00022829,France,2024-12-30 14:06:37.1400000
AW00022830,Germany,2024-12-30 14:06:37.1400000
AW00022831,France,2024-12-30 14:06:37.1400000
AW00022832,France,2024-12-30 14:06:37.1400000
AW00022833,France,2024-12-30 14:06:37.1400000
AW00022834,Germany,2024-12-30 14:06:37.1400000
AW00022835,Germany,2024-12-30 14:06:37.1400000
AW00022836,Germany,2024-12-30 14:06:37.1400000
AW00022837,United Kingdom,2024-12-30 14:06:37.1400000
AW00022838,United Kingdom,2024-12-30 14:06:37.1400000
